            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            38,	8.98722995e-01,	1.27183488e-03,	1.00000000e+00,	             0,	7.77366429e-06,	6.22025714e-04
            39,	8.99010698e-01,	1.26541059e-03,	1.00000000e+00,	             0,	6.42429225e-06,	5.98910738e-04
            40,	8.99151705e-01,	1.26039600e-03,	1.00000000e+00,	             0,	5.01458420e-06,	5.91332071e-04
            41,	8.99281549e-01,	1.25611489e-03,	1.00000000e+00,	             0,	4.28111558e-06,	5.86670480e-04
            42,	8.99398105e-01,	1.25248660e-03,	1.00000000e+00,	             0,	3.62828558e-06,	5.82603396e-04
            43,	8.99461275e-01,	1.24926156e-03,	1.00000000e+00,	             0,	3.22503898e-06,	5.80877120e-04
            44,	8.99561619e-01,	1.24646115e-03,	1.00000000e+00,	             0,	2.80041369e-06,	5.52503104e-04
            45,	8.99641969e-01,	1.24429817e-03,	1.00000000e+00,	             0,	2.16298119e-06,	5.21558335e-04
            46,	8.99687066e-01,	1.24247015e-03,	1.00000000e+00,	             0,	1.82802049e-06,	5.06643238e-04
            47,	8.99735826e-01,	1.24091215e-03,	1.00000000e+00,	             0,	1.55799274e-06,	4.92593194e-04
            48,	8.99772282e-01,	1.23958255e-03,	1.00000000e+00,	             0,	1.32960464e-06,	4.82106447e-04
            49,	8.99799236e-01,	1.23842177e-03,	1.00000000e+00,	             0,	1.16077625e-06,	4.66591425e-04
            50,	8.99821687e-01,	1.23739448e-03,	1.00000000e+00,	             0,	1.02729106e-06,	4.50812969e-04
            51,	8.99834268e-01,	1.23646030e-03,	1.00000000e+00,	             0,	9.34182002e-07,	4.41640340e-04
            52,	8.99842905e-01,	1.23558259e-03,	1.00000000e+00,	             0,	8.77711923e-07,	4.35036262e-04
            53,	8.99854415e-01,	1.23475131e-03,	1.00000000e+00,	             0,	8.31275613e-07,	4.26239111e-04
            54,	8.99858403e-01,	1.23396351e-03,	1.00000000e+00,	             0,	7.87804883e-07,	4.22648572e-04
            55,	8.99864883e-01,	1.23319808e-03,	1.00000000e+00,	             0,	7.65429881e-07,	4.17236090e-04
            56,	8.99866489e-01,	1.23244745e-03,	1.00000000e+00,	             0,	7.50631985e-07,	4.15436548e-04
            57,	8.99865346e-01,	1.23168318e-03,	1.00000000e+00,	             0,	7.64270719e-07,	4.15942459e-04
            58,	8.99858919e-01,	1.23088503e-03,	1.00000000e+00,	             0,	7.98143511e-07,	4.20597005e-04
            59,	8.99846863e-01,	1.23001318e-03,	1.00000000e+00,	             0,	8.71851294e-07,	4.29758660e-04
            60,	8.99858715e-01,	1.22911904e-03,	1.00000000e+00,	             0,	8.94143441e-07,	4.20152721e-04
            61,	8.99874557e-01,	1.22832823e-03,	1.00000000e+00,	             0,	7.90804118e-07,	4.05194508e-04
            62,	8.99860739e-01,	1.22752109e-03,	1.00000000e+00,	             0,	8.07142313e-07,	4.15677571e-04
            63,	8.99827542e-01,	1.22651410e-03,	1.00000000e+00,	             0,	1.00699166e-06,	4.37923884e-04
            64,	8.99760737e-01,	1.22506133e-03,	1.00000000e+00,	             0,	1.45276544e-06,	4.53732803e-04
            65,	8.99719386e-01,	1.22301558e-03,	1.00000000e+00,	             0,	2.04575295e-06,	4.56446226e-04
            66,	8.99747132e-01,	1.22081991e-03,	1.00000000e+00,	             0,	2.19567177e-06,	4.51277881e-04
            67,	8.99794507e-01,	1.21891280e-03,	1.00000000e+00,	             0,	1.90711356e-06,	4.44614015e-04
            68,	8.99866422e-01,	1.21773231e-03,	1.00000000e+00,	             0,	1.18048157e-06,	4.14423143e-04
            69,	8.99909759e-01,	1.21716021e-03,	1.00000000e+00,	             0,	5.72103105e-07,	3.80626376e-04
            70,	8.99927039e-01,	1.21673338e-03,	1.00000000e+00,	             0,	4.26826768e-07,	3.65446326e-04
            71,	8.99935618e-01,	1.21636680e-03,	1.00000000e+00,	             0,	3.66583905e-07,	3.57721781e-04
            72,	8.99941698e-01,	1.21603254e-03,	1.00000000e+00,	             0,	3.34259641e-07,	3.52354811e-04
            73,	8.99945976e-01,	1.21572289e-03,	1.00000000e+00,	             0,	3.09647915e-07,	3.48784857e-04
            74,	8.99950479e-01,	1.21543655e-03,	1.00000000e+00,	             0,	2.86338706e-07,	3.45127516e-04
            75,	8.99954863e-01,	1.21517153e-03,	1.00000000e+00,	             0,	2.65021859e-07,	3.41475360e-04
            76,	8.99955765e-01,	1.21491682e-03,	1.00000000e+00,	             0,	2.54711605e-07,	3.40766766e-04
            77,	8.99952882e-01,	1.21464970e-03,	1.00000000e+00,	             0,	2.67121779e-07,	3.43402898e-04
            78,	8.99947373e-01,	1.21434982e-03,	1.00000000e+00,	             0,	2.99878819e-07,	3.48327927e-04
            79,	8.99928743e-01,	1.21394709e-03,	1.00000000e+00,	             0,	4.02732559e-07,	3.63927535e-04
            80,	8.99898705e-01,	1.21329603e-03,	1.00000000e+00,	             0,	6.51057219e-07,	3.87237651e-04
            81,	8.99896956e-01,	1.21242486e-03,	1.00000000e+00,	             0,	8.71172536e-07,	3.89666923e-04
            82,	8.99913808e-01,	1.21157888e-03,	1.00000000e+00,	             0,	8.45976946e-07,	3.78081134e-04
            83,	8.99939765e-01,	1.21100203e-03,	1.00000000e+00,	             0,	5.76847266e-07,	3.57524159e-04
            84,	8.99966330e-01,	1.21077702e-03,	1.00000000e+00,	             0,	2.25010222e-07,	3.34844214e-04
            85,	8.99974850e-01,	1.21063810e-03,	1.00000000e+00,	             0,	1.38922235e-07,	3.27130966e-04
            86,	8.99977055e-01,	1.21051842e-03,	1.00000000e+00,	             0,	1.19675994e-07,	3.24993352e-04
            87,	8.99979281e-01,	1.21040724e-03,	1.00000000e+00,	             0,	1.11185581e-07,	3.22911350e-04
            88,	8.99980273e-01,	1.21030267e-03,	1.00000000e+00,	             0,	1.04569382e-07,	3.21995019e-04
            89,	8.99981207e-01,	1.21020178e-03,	1.00000000e+00,	             0,	1.00892672e-07,	3.21188776e-04
            90,	8.99982448e-01,	1.21010610e-03,	1.00000000e+00,	             0,	9.56811053e-08,	3.20036220e-04
            91,	8.99983436e-01,	1.21001619e-03,	1.00000000e+00,	             0,	8.99047486e-08,	3.19074886e-04
            92,	8.99984379e-01,	1.20993103e-03,	1.00000000e+00,	             0,	8.51570373e-08,	3.18150607e-04
            93,	8.99985178e-01,	1.20985011e-03,	1.00000000e+00,	             0,	8.09225932e-08,	3.17387141e-04
            94,	8.99985934e-01,	1.20977292e-03,	1.00000000e+00,	             0,	7.71938372e-08,	3.16686665e-04
            95,	8.99986478e-01,	1.20969925e-03,	1.00000000e+00,	             0,	7.36695169e-08,	3.16209259e-04
            96,	8.99986856e-01,	1.20962788e-03,	1.00000000e+00,	             0,	7.13635366e-08,	3.15866293e-04
            97,	8.99987388e-01,	1.20955856e-03,	1.00000000e+00,	             0,	6.93236491e-08,	3.15391111e-04
            98,	8.99987886e-01,	1.20949176e-03,	1.00000000e+00,	             0,	6.67981615e-08,	3.14953496e-04
            99,	8.99988264e-01,	1.20942697e-03,	1.00000000e+00,	             0,	6.47975456e-08,	3.14621164e-04
           100,	8.99988264e-01,	1.20936279e-03,	1.00000000e+00,	             0,	6.41764307e-08,	3.14607270e-04
           101,	8.99988240e-01,	1.20929845e-03,	1.00000000e+00,	             0,	6.43361582e-08,	3.14611371e-04
           102,	8.99988398e-01,	1.20923475e-03,	1.00000000e+00,	             0,	6.37068892e-08,	3.14448238e-04
           103,	8.99988390e-01,	1.20917180e-03,	1.00000000e+00,	             0,	6.29435412e-08,	3.14423175e-04
           104,	8.99988661e-01,	1.20910947e-03,	1.00000000e+00,	             0,	6.23372946e-08,	3.14185114e-04
           105,	8.99988830e-01,	1.20904890e-03,	1.00000000e+00,	             0,	6.05692274e-08,	3.14032341e-04
           106,	8.99988962e-01,	1.20898922e-03,	1.00000000e+00,	             0,	5.96748216e-08,	3.13898220e-04
           107,	8.99989215e-01,	1.20893064e-03,	1.00000000e+00,	             0,	5.85829770e-08,	3.13654439e-04
           108,	8.99989304e-01,	1.20887286e-03,	1.00000000e+00,	             0,	5.77821346e-08,	3.13547875e-04
           109,	8.99989443e-01,	1.20881553e-03,	1.00000000e+00,	             0,	5.73212024e-08,	3.13393283e-04
           110,	8.99989801e-01,	1.20875950e-03,	1.00000000e+00,	             0,	5.60345335e-08,	3.13063692e-04
           111,	8.99990220e-01,	1.20870594e-03,	1.00000000e+00,	             0,	5.35569987e-08,	3.12671282e-04
           112,	8.99990419e-01,	1.20865361e-03,	1.00000000e+00,	             0,	5.23289535e-08,	3.12496574e-04
           113,	8.99990561e-01,	1.20860212e-03,	1.00000000e+00,	             0,	5.14969732e-08,	3.12354063e-04
           114,	8.99990538e-01,	1.20855095e-03,	1.00000000e+00,	             0,	5.11676032e-08,	3.12361918e-04
           115,	8.99990560e-01,	1.20849989e-03,	1.00000000e+00,	             0,	5.10593349e-08,	3.12340246e-04
           116,	8.99990553e-01,	1.20844865e-03,	1.00000000e+00,	             0,	5.12426551e-08,	3.12354184e-04
           117,	8.99990728e-01,	1.20839784e-03,	1.00000000e+00,	             0,	5.08080965e-08,	3.12200359e-04
           118,	8.99990763e-01,	1.20834791e-03,	1.00000000e+00,	             0,	4.99296547e-08,	3.12144512e-04
           119,	8.99990830e-01,	1.20829794e-03,	1.00000000e+00,	             0,	4.99744114e-08,	3.12075017e-04
           120,	8.99990769e-01,	1.20824791e-03,	1.00000000e+00,	             0,	5.00255506e-08,	3.12117893e-04
           121,	8.99990681e-01,	1.20819716e-03,	1.00000000e+00,	             0,	5.07542574e-08,	3.12196912e-04
           122,	8.99990571e-01,	1.20814577e-03,	1.00000000e+00,	             0,	5.13848976e-08,	3.12298865e-04
           123,	8.99990606e-01,	1.20809450e-03,	1.00000000e+00,	             0,	5.12722339e-08,	3.12259479e-04
           124,	8.99990706e-01,	1.20804356e-03,	1.00000000e+00,	             0,	5.09403541e-08,	3.12162601e-04
           125,	8.99991026e-01,	1.20799390e-03,	1.00000000e+00,	             0,	4.96574493e-08,	3.11847572e-04
           126,	8.99991143e-01,	1.20794529e-03,	1.00000000e+00,	             0,	4.86117191e-08,	3.11748716e-04
           127,	8.99991107e-01,	1.20789690e-03,	1.00000000e+00,	             0,	4.83876048e-08,	3.11774936e-04
           128,	8.99990931e-01,	1.20784774e-03,	1.00000000e+00,	             0,	4.91638321e-08,	3.11920012e-04
           129,	8.99990975e-01,	1.20779866e-03,	1.00000000e+00,	             0,	4.90762227e-08,	3.11869167e-04
           130,	8.99991205e-01,	1.20775040e-03,	1.00000000e+00,	             0,	4.82640109e-08,	3.11623175e-04
           131,	8.99991442e-01,	1.20770354e-03,	1.00000000e+00,	             0,	4.68575422e-08,	3.11372239e-04
           132,	8.99991582e-01,	1.20765745e-03,	1.00000000e+00,	             0,	4.60850675e-08,	3.11225737e-04
           133,	8.99991729e-01,	1.20761215e-03,	1.00000000e+00,	             0,	4.53099045e-08,	3.11056474e-04
           134,	8.99992129e-01,	1.20756875e-03,	1.00000000e+00,	             0,	4.33964118e-08,	3.10659873e-04
           135,	8.99992423e-01,	1.20752733e-03,	1.00000000e+00,	             0,	4.14212322e-08,	3.10347518e-04
           136,	8.99992737e-01,	1.20748757e-03,	1.00000000e+00,	             0,	3.97596788e-08,	3.10053486e-04
           137,	8.99992833e-01,	1.20744889e-03,	1.00000000e+00,	             0,	3.86746373e-08,	3.09962095e-04
           138,	8.99992923e-01,	1.20741069e-03,	1.00000000e+00,	             0,	3.82075726e-08,	3.09901944e-04
           139,	8.99992872e-01,	1.20737254e-03,	1.00000000e+00,	             0,	3.81435978e-08,	3.09951774e-04
           140,	8.99992879e-01,	1.20733421e-03,	1.00000000e+00,	             0,	3.83355803e-08,	3.09952984e-04
           141,	8.99993001e-01,	1.20729635e-03,	1.00000000e+00,	             0,	3.78524473e-08,	3.09860993e-04
           142,	8.99993279e-01,	1.20725930e-03,	1.00000000e+00,	             0,	3.70522216e-08,	3.09605981e-04
           143,	8.99993435e-01,	1.20722360e-03,	1.00000000e+00,	             0,	3.57030516e-08,	3.09434449e-04
           144,	8.99993361e-01,	1.20718816e-03,	1.00000000e+00,	             0,	3.54351296e-08,	3.09491460e-04
           145,	8.99993230e-01,	1.20715212e-03,	1.00000000e+00,	             0,	3.60447782e-08,	3.09616016e-04
           146,	8.99993220e-01,	1.20711555e-03,	1.00000000e+00,	             0,	3.65714242e-08,	3.09641917e-04
           147,	8.99993348e-01,	1.20707975e-03,	1.00000000e+00,	             0,	3.57959542e-08,	3.09532829e-04
           148,	8.99993304e-01,	1.20704418e-03,	1.00000000e+00,	             0,	3.55687802e-08,	3.09537797e-04
           149,	8.99993304e-01,	1.20700831e-03,	1.00000000e+00,	             0,	3.58718398e-08,	3.09487348e-04
           150,	8.99993169e-01,	1.20697148e-03,	1.00000000e+00,	             0,	3.68342600e-08,	3.09586917e-04
           151,	8.99993153e-01,	1.20693401e-03,	1.00000000e+00,	             0,	3.74678301e-08,	3.09625937e-04
           152,	8.99993144e-01,	1.20689670e-03,	1.00000000e+00,	             0,	3.73056947e-08,	3.09651522e-04
           153,	8.99993114e-01,	1.20685939e-03,	1.00000000e+00,	             0,	3.73173494e-08,	3.09674788e-04
           154,	8.99993097e-01,	1.20682162e-03,	1.00000000e+00,	             0,	3.77654151e-08,	3.09671169e-04
           155,	8.99993260e-01,	1.20678424e-03,	1.00000000e+00,	             0,	3.73805087e-08,	3.09541047e-04
           156,	8.99993380e-01,	1.20674767e-03,	1.00000000e+00,	             0,	3.65710233e-08,	3.09450174e-04
           157,	8.99993585e-01,	1.20671218e-03,	1.00000000e+00,	             0,	3.54843925e-08,	3.09253726e-04
           158,	8.99993612e-01,	1.20667747e-03,	1.00000000e+00,	             0,	3.47116171e-08,	3.09195137e-04
           159,	8.99993658e-01,	1.20664264e-03,	1.00000000e+00,	             0,	3.48302972e-08,	3.09148076e-04
           160,	8.99993859e-01,	1.20660806e-03,	1.00000000e+00,	             0,	3.45836036e-08,	3.08984908e-04
           161,	8.99993922e-01,	1.20657416e-03,	1.00000000e+00,	             0,	3.38975631e-08,	3.08968091e-04
           162,	8.99993992e-01,	1.20654078e-03,	1.00000000e+00,	             0,	3.33847575e-08,	3.08919898e-04
           163,	8.99993960e-01,	1.20650747e-03,	1.00000000e+00,	             0,	3.33054843e-08,	3.08925469e-04
           164,	8.99993934e-01,	1.20647367e-03,	1.00000000e+00,	             0,	3.38030616e-08,	3.08960274e-04
           165,	8.99993972e-01,	1.20643965e-03,	1.00000000e+00,	             0,	3.40205169e-08,	3.08963645e-04
           166,	8.99994005e-01,	1.20640601e-03,	1.00000000e+00,	             0,	3.36334494e-08,	3.08947205e-04
           167,	8.99994125e-01,	1.20637298e-03,	1.00000000e+00,	             0,	3.30373445e-08,	3.08844113e-04
           168,	8.99994249e-01,	1.20634074e-03,	1.00000000e+00,	             0,	3.22380968e-08,	3.08735393e-04
           169,	8.99994306e-01,	1.20630879e-03,	1.00000000e+00,	             0,	3.19460979e-08,	3.08683391e-04
           170,	8.99994324e-01,	1.20627699e-03,	1.00000000e+00,	             0,	3.18049277e-08,	3.08703413e-04
           171,	8.99994286e-01,	1.20624536e-03,	1.00000000e+00,	             0,	3.16244031e-08,	3.08768547e-04
           172,	8.99994233e-01,	1.20621355e-03,	1.00000000e+00,	             0,	3.18170318e-08,	3.08819793e-04
           173,	8.99994297e-01,	1.20618191e-03,	1.00000000e+00,	             0,	3.16380907e-08,	3.08758682e-04
           174,	8.99994362e-01,	1.20615070e-03,	1.00000000e+00,	             0,	3.12111648e-08,	3.08724419e-04
           175,	8.99994449e-01,	1.20611993e-03,	1.00000000e+00,	             0,	3.07654833e-08,	3.08714722e-04
           176,	8.99994427e-01,	1.20608945e-03,	1.00000000e+00,	             0,	3.04763266e-08,	3.08786360e-04
           177,	8.99994488e-01,	1.20605898e-03,	1.00000000e+00,	             0,	3.04795511e-08,	3.08771845e-04
           178,	8.99994655e-01,	1.20602918e-03,	1.00000000e+00,	             0,	2.97916786e-08,	3.08648121e-04
           179,	8.99994852e-01,	1.20600032e-03,	1.00000000e+00,	             0,	2.88665354e-08,	3.08501821e-04
           180,	8.99994917e-01,	1.20597222e-03,	1.00000000e+00,	             0,	2.80969470e-08,	3.08502186e-04
           181,	8.99994877e-01,	1.20594446e-03,	1.00000000e+00,	             0,	2.77581216e-08,	3.08586503e-04
           182,	8.99994789e-01,	1.20591638e-03,	1.00000000e+00,	             0,	2.80791117e-08,	3.08683403e-04
           183,	8.99994790e-01,	1.20588818e-03,	1.00000000e+00,	             0,	2.82011930e-08,	3.08697386e-04
           184,	8.99994872e-01,	1.20586020e-03,	1.00000000e+00,	             0,	2.79771440e-08,	3.08649120e-04
           185,	8.99994862e-01,	1.20583269e-03,	1.00000000e+00,	             0,	2.75100524e-08,	3.08680335e-04
           186,	8.99994793e-01,	1.20580499e-03,	1.00000000e+00,	             0,	2.77024926e-08,	3.08746343e-04
           187,	8.99994660e-01,	1.20577671e-03,	1.00000000e+00,	             0,	2.82821812e-08,	3.08860456e-04
           188,	8.99994537e-01,	1.20574768e-03,	1.00000000e+00,	             0,	2.90334826e-08,	3.08981703e-04
           189,	8.99994482e-01,	1.20571820e-03,	1.00000000e+00,	             0,	2.94790552e-08,	3.09054543e-04
           190,	8.99994433e-01,	1.20568867e-03,	1.00000000e+00,	             0,	2.95292638e-08,	3.09099247e-04
           191,	8.99994400e-01,	1.20565914e-03,	1.00000000e+00,	             0,	2.95291004e-08,	3.09123365e-04
           192,	8.99994338e-01,	1.20562936e-03,	1.00000000e+00,	             0,	2.97754328e-08,	3.09171542e-04
           193,	8.99994329e-01,	1.20559909e-03,	1.00000000e+00,	             0,	3.02720891e-08,	3.09171760e-04
           194,	8.99994320e-01,	1.20556865e-03,	1.00000000e+00,	             0,	3.04423457e-08,	3.09173211e-04
           195,	8.99994334e-01,	1.20553823e-03,	1.00000000e+00,	             0,	3.04216128e-08,	3.09144417e-04
           196,	8.99994369e-01,	1.20550810e-03,	1.00000000e+00,	             0,	3.01226726e-08,	3.09076553e-04
           197,	8.99994498e-01,	1.20547842e-03,	1.00000000e+00,	             0,	2.96831067e-08,	3.08932610e-04
           198,	8.99994542e-01,	1.20544924e-03,	1.00000000e+00,	             0,	2.91833585e-08,	3.08876454e-04
           199,	8.99994645e-01,	1.20542040e-03,	1.00000000e+00,	             0,	2.88366141e-08,	3.08765435e-04
