            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            95,	8.99988146e-01,	1.21785406e-03,	1.00000000e+00,	             0,	6.95650306e-08,	3.07086471e-04
            96,	8.99988422e-01,	1.21778599e-03,	1.00000000e+00,	             0,	6.80654570e-08,	3.06891395e-04
            97,	8.99988497e-01,	1.21771866e-03,	1.00000000e+00,	             0,	6.73307746e-08,	3.06858557e-04
            98,	8.99988605e-01,	1.21765177e-03,	1.00000000e+00,	             0,	6.68967079e-08,	3.06792249e-04
            99,	8.99988700e-01,	1.21758508e-03,	1.00000000e+00,	             0,	6.66856870e-08,	3.06767904e-04
           100,	8.99988867e-01,	1.21751933e-03,	1.00000000e+00,	             0,	6.57537109e-08,	3.06667658e-04
           101,	8.99988827e-01,	1.21745355e-03,	1.00000000e+00,	             0,	6.57799260e-08,	3.06734886e-04
           102,	8.99988724e-01,	1.21738719e-03,	1.00000000e+00,	             0,	6.63600759e-08,	3.06854033e-04
           103,	8.99988470e-01,	1.21731958e-03,	1.00000000e+00,	             0,	6.76093854e-08,	3.07084055e-04
           104,	8.99988309e-01,	1.21725098e-03,	1.00000000e+00,	             0,	6.85968663e-08,	3.07274642e-04
           105,	8.99988227e-01,	1.21718171e-03,	1.00000000e+00,	             0,	6.92744050e-08,	3.07422472e-04
           106,	8.99988374e-01,	1.21711255e-03,	1.00000000e+00,	             0,	6.91599852e-08,	3.07378888e-04
           107,	8.99988590e-01,	1.21704472e-03,	1.00000000e+00,	             0,	6.78224635e-08,	3.07285177e-04
           108,	8.99988661e-01,	1.21697819e-03,	1.00000000e+00,	             0,	6.65378877e-08,	3.07249070e-04
           109,	8.99988950e-01,	1.21691302e-03,	1.00000000e+00,	             0,	6.51641027e-08,	3.06993951e-04
           110,	8.99988970e-01,	1.21684841e-03,	1.00000000e+00,	             0,	6.46126217e-08,	3.06960755e-04
           111,	8.99989197e-01,	1.21678484e-03,	1.00000000e+00,	             0,	6.35717218e-08,	3.06739669e-04
           112,	8.99989389e-01,	1.21672243e-03,	1.00000000e+00,	             0,	6.24133153e-08,	3.06551135e-04
           113,	8.99989513e-01,	1.21666104e-03,	1.00000000e+00,	             0,	6.13884235e-08,	3.06456351e-04
           114,	8.99989673e-01,	1.21660066e-03,	1.00000000e+00,	             0,	6.03739261e-08,	3.06332440e-04
           115,	8.99989748e-01,	1.21654083e-03,	1.00000000e+00,	             0,	5.98310112e-08,	3.06301147e-04
           116,	8.99990061e-01,	1.21648220e-03,	1.00000000e+00,	             0,	5.86365061e-08,	3.06098660e-04
           117,	8.99989987e-01,	1.21642425e-03,	1.00000000e+00,	             0,	5.79404051e-08,	3.06249394e-04
           118,	8.99989922e-01,	1.21636570e-03,	1.00000000e+00,	             0,	5.85587437e-08,	3.06367507e-04
           119,	8.99989993e-01,	1.21630681e-03,	1.00000000e+00,	             0,	5.88830173e-08,	3.06371002e-04
           120,	8.99989801e-01,	1.21624769e-03,	1.00000000e+00,	             0,	5.91182654e-08,	3.06601439e-04
           121,	8.99989673e-01,	1.21618765e-03,	1.00000000e+00,	             0,	6.00495128e-08,	3.06775583e-04
           122,	8.99989602e-01,	1.21612703e-03,	1.00000000e+00,	             0,	6.06201656e-08,	3.06875183e-04
           123,	8.99989661e-01,	1.21606636e-03,	1.00000000e+00,	             0,	6.06636374e-08,	3.06854385e-04
           124,	8.99989731e-01,	1.21600631e-03,	1.00000000e+00,	             0,	6.00527649e-08,	3.06839792e-04
           125,	8.99989879e-01,	1.21594740e-03,	1.00000000e+00,	             0,	5.89085646e-08,	3.06741569e-04
           126,	8.99989875e-01,	1.21588923e-03,	1.00000000e+00,	             0,	5.81712730e-08,	3.06740494e-04
           127,	8.99990001e-01,	1.21583130e-03,	1.00000000e+00,	             0,	5.79288273e-08,	3.06611957e-04
           128,	8.99989959e-01,	1.21577346e-03,	1.00000000e+00,	             0,	5.78446561e-08,	3.06663472e-04
           129,	8.99990041e-01,	1.21571554e-03,	1.00000000e+00,	             0,	5.79133563e-08,	3.06629581e-04
           130,	8.99989993e-01,	1.21565736e-03,	1.00000000e+00,	             0,	5.81866946e-08,	3.06707443e-04
           131,	8.99989934e-01,	1.21559910e-03,	1.00000000e+00,	             0,	5.82546108e-08,	3.06756859e-04
           132,	8.99989803e-01,	1.21553995e-03,	1.00000000e+00,	             0,	5.91502657e-08,	3.06868085e-04
           133,	8.99989663e-01,	1.21547993e-03,	1.00000000e+00,	             0,	6.00234781e-08,	3.06981328e-04
           134,	8.99989456e-01,	1.21541848e-03,	1.00000000e+00,	             0,	6.14438823e-08,	3.07165089e-04
           135,	8.99989193e-01,	1.21535566e-03,	1.00000000e+00,	             0,	6.28265353e-08,	3.07395170e-04
           136,	8.99989075e-01,	1.21529155e-03,	1.00000000e+00,	             0,	6.41090985e-08,	3.07518362e-04
           137,	8.99988911e-01,	1.21522651e-03,	1.00000000e+00,	             0,	6.50388749e-08,	3.07716407e-04
           138,	8.99988939e-01,	1.21516038e-03,	1.00000000e+00,	             0,	6.61306951e-08,	3.07774001e-04
           139,	8.99988700e-01,	1.21509371e-03,	1.00000000e+00,	             0,	6.66652221e-08,	3.08068529e-04
           140,	8.99988383e-01,	1.21502495e-03,	1.00000000e+00,	             0,	6.87675621e-08,	3.08431685e-04
           141,	8.99988183e-01,	1.21495494e-03,	1.00000000e+00,	             0,	7.00087557e-08,	3.08690979e-04
           142,	8.99988131e-01,	1.21488458e-03,	1.00000000e+00,	             0,	7.03515611e-08,	3.08835507e-04
           143,	8.99988040e-01,	1.21481436e-03,	1.00000000e+00,	             0,	7.02233711e-08,	3.09014892e-04
           144,	8.99987934e-01,	1.21474402e-03,	1.00000000e+00,	             0,	7.03414170e-08,	3.09164861e-04
           145,	8.99988126e-01,	1.21467416e-03,	1.00000000e+00,	             0,	6.98644520e-08,	3.08992752e-04
           146,	8.99988036e-01,	1.21460476e-03,	1.00000000e+00,	             0,	6.93914550e-08,	3.09051599e-04
           147,	8.99988066e-01,	1.21453507e-03,	1.00000000e+00,	             0,	6.96892298e-08,	3.08971134e-04
           148,	8.99987886e-01,	1.21446492e-03,	1.00000000e+00,	             0,	7.01518919e-08,	3.09100613e-04
           149,	8.99987889e-01,	1.21439436e-03,	1.00000000e+00,	             0,	7.05670734e-08,	3.09110981e-04
           150,	8.99987921e-01,	1.21432366e-03,	1.00000000e+00,	             0,	7.06974661e-08,	3.09125155e-04
           151,	8.99987648e-01,	1.21425232e-03,	1.00000000e+00,	             0,	7.13394205e-08,	3.09392123e-04
           152,	8.99987669e-01,	1.21418055e-03,	1.00000000e+00,	             0,	7.17722892e-08,	3.09377726e-04
           153,	8.99987593e-01,	1.21410797e-03,	1.00000000e+00,	             0,	7.25804991e-08,	3.09455544e-04
           154,	8.99987493e-01,	1.21403483e-03,	1.00000000e+00,	             0,	7.31360233e-08,	3.09613044e-04
           155,	8.99987049e-01,	1.21395942e-03,	1.00000000e+00,	             0,	7.54148439e-08,	3.10095397e-04
           156,	8.99986876e-01,	1.21388217e-03,	1.00000000e+00,	             0,	7.72500529e-08,	3.10339062e-04
           157,	8.99986467e-01,	1.21380277e-03,	1.00000000e+00,	             0,	7.93971147e-08,	3.10760120e-04
           158,	8.99986275e-01,	1.21372170e-03,	1.00000000e+00,	             0,	8.10706690e-08,	3.10951604e-04
           159,	8.99986283e-01,	1.21364003e-03,	1.00000000e+00,	             0,	8.16626637e-08,	3.10993452e-04
           160,	8.99986011e-01,	1.21355607e-03,	1.00000000e+00,	             0,	8.39605462e-08,	3.11340548e-04
           161,	8.99984802e-01,	1.21346729e-03,	1.00000000e+00,	             0,	8.87851057e-08,	3.12512765e-04
           162,	8.99982686e-01,	1.21336698e-03,	1.00000000e+00,	             0,	1.00313146e-07,	3.14516001e-04
           163,	8.99980261e-01,	1.21325052e-03,	1.00000000e+00,	             0,	1.16459321e-07,	3.16839064e-04
           164,	8.99975879e-01,	1.21311036e-03,	1.00000000e+00,	             0,	1.40155287e-07,	3.20772165e-04
           165,	8.99968761e-01,	1.21292726e-03,	1.00000000e+00,	             0,	1.83104837e-07,	3.27043379e-04
           166,	8.99957019e-01,	1.21266903e-03,	1.00000000e+00,	             0,	2.58231401e-07,	3.37147685e-04
           167,	8.99936687e-01,	1.21227952e-03,	1.00000000e+00,	             0,	3.89500955e-07,	3.54235504e-04
           168,	8.99889830e-01,	1.21150898e-03,	1.00000000e+00,	             0,	7.70539405e-07,	3.89617315e-04
           169,	8.99872585e-01,	1.21035824e-03,	1.00000000e+00,	             0,	1.15074423e-06,	4.02019785e-04
           170,	8.99918861e-01,	1.20948253e-03,	1.00000000e+00,	             0,	8.75710010e-07,	3.70797458e-04
           171,	8.99970675e-01,	1.20922374e-03,	1.00000000e+00,	             0,	2.58786919e-07,	3.28849540e-04
           172,	8.99981810e-01,	1.20911525e-03,	1.00000000e+00,	             0,	1.08495486e-07,	3.18903551e-04
           173,	8.99984483e-01,	1.20903172e-03,	1.00000000e+00,	             0,	8.35289416e-08,	3.16308446e-04
           174,	8.99985994e-01,	1.20895542e-03,	1.00000000e+00,	             0,	7.62943190e-08,	3.14850130e-04
           175,	8.99986928e-01,	1.20888432e-03,	1.00000000e+00,	             0,	7.11047971e-08,	3.13988205e-04
           176,	8.99987452e-01,	1.20881518e-03,	1.00000000e+00,	             0,	6.91393506e-08,	3.13497113e-04
           177,	8.99987968e-01,	1.20874850e-03,	1.00000000e+00,	             0,	6.66827894e-08,	3.12999218e-04
           178,	8.99988305e-01,	1.20868281e-03,	1.00000000e+00,	             0,	6.56879221e-08,	3.12704298e-04
           179,	8.99988724e-01,	1.20861844e-03,	1.00000000e+00,	             0,	6.43667822e-08,	3.12421871e-04
           180,	8.99989131e-01,	1.20855522e-03,	1.00000000e+00,	             0,	6.32227866e-08,	3.12214777e-04
           181,	8.99989304e-01,	1.20849329e-03,	1.00000000e+00,	             0,	6.19317824e-08,	3.12222967e-04
           182,	8.99989209e-01,	1.20843106e-03,	1.00000000e+00,	             0,	6.22304538e-08,	3.12430868e-04
           183,	8.99989267e-01,	1.20836841e-03,	1.00000000e+00,	             0,	6.26487721e-08,	3.12497424e-04
           184,	8.99989090e-01,	1.20830534e-03,	1.00000000e+00,	             0,	6.30663848e-08,	3.12760938e-04
           185,	8.99989191e-01,	1.20824183e-03,	1.00000000e+00,	             0,	6.35150913e-08,	3.12806060e-04
           186,	8.99989248e-01,	1.20817900e-03,	1.00000000e+00,	             0,	6.28316435e-08,	3.12857449e-04
           187,	8.99989426e-01,	1.20811746e-03,	1.00000000e+00,	             0,	6.15346237e-08,	3.12732382e-04
           188,	8.99989661e-01,	1.20805756e-03,	1.00000000e+00,	             0,	5.99024754e-08,	3.12550434e-04
           189,	8.99989880e-01,	1.20799917e-03,	1.00000000e+00,	             0,	5.83855234e-08,	3.12373800e-04
           190,	8.99990312e-01,	1.20794312e-03,	1.00000000e+00,	             0,	5.60574008e-08,	3.12021361e-04
           191,	8.99990694e-01,	1.20788981e-03,	1.00000000e+00,	             0,	5.33034744e-08,	3.11694575e-04
           192,	8.99991169e-01,	1.20783909e-03,	1.00000000e+00,	             0,	5.07264374e-08,	3.11264363e-04
           193,	8.99991567e-01,	1.20779092e-03,	1.00000000e+00,	             0,	4.81660657e-08,	3.10913674e-04
           194,	8.99991805e-01,	1.20774451e-03,	1.00000000e+00,	             0,	4.64069011e-08,	3.10701545e-04
           195,	8.99991948e-01,	1.20769907e-03,	1.00000000e+00,	             0,	4.54416253e-08,	3.10553027e-04
           196,	8.99992148e-01,	1.20765430e-03,	1.00000000e+00,	             0,	4.47752248e-08,	3.10368228e-04
           197,	8.99992378e-01,	1.20761063e-03,	1.00000000e+00,	             0,	4.36660253e-08,	3.10145540e-04
           198,	8.99992662e-01,	1.20756810e-03,	1.00000000e+00,	             0,	4.25353311e-08,	3.09908863e-04
           199,	8.99993037e-01,	1.20752728e-03,	1.00000000e+00,	             0,	4.08152431e-08,	3.09584952e-04
