            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
            77,	8.99986279e-01,	1.21728343e-03,	1.00000000e+00,	             0,	8.07351354e-08,	3.09240863e-04
            78,	8.99985552e-01,	1.21719829e-03,	1.00000000e+00,	             0,	8.51354477e-08,	3.09770980e-04
            79,	8.99985259e-01,	1.21711025e-03,	1.00000000e+00,	             0,	8.80459670e-08,	3.09891881e-04
            80,	8.99985129e-01,	1.21702075e-03,	1.00000000e+00,	             0,	8.94919212e-08,	3.10016378e-04
            81,	8.99985275e-01,	1.21693009e-03,	1.00000000e+00,	             0,	9.06637896e-08,	3.09796018e-04
            82,	8.99985321e-01,	1.21684029e-03,	1.00000000e+00,	             0,	8.97996651e-08,	3.09622750e-04
            83,	8.99985622e-01,	1.21675186e-03,	1.00000000e+00,	             0,	8.84316496e-08,	3.09508503e-04
            84,	8.99985841e-01,	1.21666543e-03,	1.00000000e+00,	             0,	8.64321825e-08,	3.09135708e-04
            85,	8.99986027e-01,	1.21658003e-03,	1.00000000e+00,	             0,	8.53956544e-08,	3.08673733e-04
            86,	8.99986295e-01,	1.21649658e-03,	1.00000000e+00,	             0,	8.34532368e-08,	3.08623465e-04
            87,	8.99987161e-01,	1.21641671e-03,	1.00000000e+00,	             0,	7.98720787e-08,	3.07465294e-04
            88,	8.99987487e-01,	1.21634046e-03,	1.00000000e+00,	             0,	7.62501253e-08,	3.06580355e-04
            89,	8.99987592e-01,	1.21626612e-03,	1.00000000e+00,	             0,	7.43396508e-08,	3.06652534e-04
            90,	8.99987679e-01,	1.21619047e-03,	1.00000000e+00,	             0,	7.56456807e-08,	3.05918038e-04
            91,	8.99987859e-01,	1.21611540e-03,	1.00000000e+00,	             0,	7.50660319e-08,	3.04857933e-04
            92,	8.99987980e-01,	1.21604271e-03,	1.00000000e+00,	             0,	7.26965301e-08,	3.05006670e-04
            93,	8.99987920e-01,	1.21596830e-03,	1.00000000e+00,	             0,	7.44118970e-08,	3.04264654e-04
            94,	8.99987898e-01,	1.21589484e-03,	1.00000000e+00,	             0,	7.34585623e-08,	3.04219366e-04
            95,	8.99988081e-01,	1.21582263e-03,	1.00000000e+00,	             0,	7.22068771e-08,	3.04400526e-04
            96,	8.99988507e-01,	1.21575101e-03,	1.00000000e+00,	             0,	7.16254292e-08,	3.03738954e-04
            97,	8.99988937e-01,	1.21568236e-03,	1.00000000e+00,	             0,	6.86485963e-08,	3.03366734e-04
            98,	8.99989048e-01,	1.21561586e-03,	1.00000000e+00,	             0,	6.64972354e-08,	3.03598842e-04
            99,	8.99988672e-01,	1.21554741e-03,	1.00000000e+00,	             0,	6.84505627e-08,	3.03619457e-04
           100,	8.99988608e-01,	1.21547796e-03,	1.00000000e+00,	             0,	6.94438863e-08,	3.03642440e-04
           101,	8.99988687e-01,	1.21540926e-03,	1.00000000e+00,	             0,	6.87011749e-08,	3.03871280e-04
           102,	8.99988830e-01,	1.21534043e-03,	1.00000000e+00,	             0,	6.88342971e-08,	3.03418449e-04
           103,	8.99988987e-01,	1.21527353e-03,	1.00000000e+00,	             0,	6.68999281e-08,	3.03254799e-04
           104,	8.99988809e-01,	1.21520677e-03,	1.00000000e+00,	             0,	6.67546492e-08,	3.03700523e-04
           105,	8.99988726e-01,	1.21513811e-03,	1.00000000e+00,	             0,	6.86661405e-08,	3.03445127e-04
           106,	8.99988548e-01,	1.21506924e-03,	1.00000000e+00,	             0,	6.88671470e-08,	3.03580272e-04
           107,	8.99988312e-01,	1.21499879e-03,	1.00000000e+00,	             0,	7.04554534e-08,	3.04089521e-04
           108,	8.99988573e-01,	1.21492750e-03,	1.00000000e+00,	             0,	7.12865844e-08,	3.03582825e-04
           109,	8.99988301e-01,	1.21485709e-03,	1.00000000e+00,	             0,	7.04093459e-08,	3.03837920e-04
           110,	8.99988360e-01,	1.21478588e-03,	1.00000000e+00,	             0,	7.12120616e-08,	3.03691470e-04
           111,	8.99988294e-01,	1.21471504e-03,	1.00000000e+00,	             0,	7.08411280e-08,	3.04007959e-04
           112,	8.99988052e-01,	1.21464332e-03,	1.00000000e+00,	             0,	7.17142739e-08,	3.04607635e-04
           113,	8.99988030e-01,	1.21457022e-03,	1.00000000e+00,	             0,	7.30995389e-08,	3.04808405e-04
           114,	8.99987859e-01,	1.21449686e-03,	1.00000000e+00,	             0,	7.33639462e-08,	3.05229966e-04
           115,	8.99987797e-01,	1.21442281e-03,	1.00000000e+00,	             0,	7.40494429e-08,	3.05653275e-04
           116,	8.99987773e-01,	1.21434862e-03,	1.00000000e+00,	             0,	7.41872224e-08,	3.05930516e-04
           117,	8.99988062e-01,	1.21427563e-03,	1.00000000e+00,	             0,	7.29936940e-08,	3.05977579e-04
           118,	8.99988728e-01,	1.21420528e-03,	1.00000000e+00,	             0,	7.03444450e-08,	3.05675171e-04
           119,	8.99988762e-01,	1.21413810e-03,	1.00000000e+00,	             0,	6.71887357e-08,	3.05925530e-04
           120,	8.99988990e-01,	1.21407222e-03,	1.00000000e+00,	             0,	6.58719349e-08,	3.05980699e-04
           121,	8.99989256e-01,	1.21400711e-03,	1.00000000e+00,	             0,	6.51139243e-08,	3.05993861e-04
           122,	8.99989279e-01,	1.21394241e-03,	1.00000000e+00,	             0,	6.46977777e-08,	3.06201614e-04
           123,	8.99988926e-01,	1.21387615e-03,	1.00000000e+00,	             0,	6.62577355e-08,	3.06739766e-04
           124,	8.99988652e-01,	1.21380774e-03,	1.00000000e+00,	             0,	6.84146594e-08,	3.07235374e-04
           125,	8.99987992e-01,	1.21373647e-03,	1.00000000e+00,	             0,	7.12693329e-08,	3.08022116e-04
           126,	8.99987702e-01,	1.21366250e-03,	1.00000000e+00,	             0,	7.39699370e-08,	3.08509056e-04
           127,	8.99987473e-01,	1.21358752e-03,	1.00000000e+00,	             0,	7.49825563e-08,	3.08884045e-04
           128,	8.99987602e-01,	1.21351258e-03,	1.00000000e+00,	             0,	7.49353690e-08,	3.08961544e-04
           129,	8.99987803e-01,	1.21343982e-03,	1.00000000e+00,	             0,	7.27615685e-08,	3.08936031e-04
           130,	8.99987853e-01,	1.21336860e-03,	1.00000000e+00,	             0,	7.12214963e-08,	3.08983661e-04
           131,	8.99987839e-01,	1.21329742e-03,	1.00000000e+00,	             0,	7.11804448e-08,	3.09095206e-04
           132,	8.99988178e-01,	1.21322687e-03,	1.00000000e+00,	             0,	7.05464680e-08,	3.08894897e-04
           133,	8.99988312e-01,	1.21315733e-03,	1.00000000e+00,	             0,	6.95405968e-08,	3.08910204e-04
           134,	8.99988411e-01,	1.21308904e-03,	1.00000000e+00,	             0,	6.82955952e-08,	3.08931976e-04
           135,	8.99988331e-01,	1.21302023e-03,	1.00000000e+00,	             0,	6.88033949e-08,	3.09126016e-04
           136,	8.99987701e-01,	1.21294839e-03,	1.00000000e+00,	             0,	7.18446236e-08,	3.09793787e-04
           137,	8.99987890e-01,	1.21287462e-03,	1.00000000e+00,	             0,	7.37689082e-08,	3.09774127e-04
           138,	8.99987482e-01,	1.21280061e-03,	1.00000000e+00,	             0,	7.40142187e-08,	3.10232285e-04
           139,	8.99986605e-01,	1.21272213e-03,	1.00000000e+00,	             0,	7.84712020e-08,	3.11068551e-04
           140,	8.99985758e-01,	1.21263880e-03,	1.00000000e+00,	             0,	8.33320411e-08,	3.11867974e-04
           141,	8.99984872e-01,	1.21254947e-03,	1.00000000e+00,	             0,	8.93306888e-08,	3.12668060e-04
           142,	8.99983436e-01,	1.21245193e-03,	1.00000000e+00,	             0,	9.75373809e-08,	3.13898857e-04
           143,	8.99981201e-01,	1.21234108e-03,	1.00000000e+00,	             0,	1.10856414e-07,	3.15894580e-04
           144,	8.99977721e-01,	1.21220974e-03,	1.00000000e+00,	             0,	1.31333061e-07,	3.19049994e-04
           145,	8.99973076e-01,	1.21204877e-03,	1.00000000e+00,	             0,	1.60971561e-07,	3.23310689e-04
           146,	8.99967458e-01,	1.21184715e-03,	1.00000000e+00,	             0,	2.01622540e-07,	3.28491264e-04
           147,	8.99958302e-01,	1.21158404e-03,	1.00000000e+00,	             0,	2.63113251e-07,	3.36436060e-04
           148,	8.99931545e-01,	1.21114839e-03,	1.00000000e+00,	             0,	4.35645618e-07,	3.58774096e-04
           149,	8.99870668e-01,	1.21019049e-03,	1.00000000e+00,	             0,	9.57899703e-07,	4.03228753e-04
           150,	8.99859677e-01,	1.20878754e-03,	1.00000000e+00,	             0,	1.40295254e-06,	4.10863066e-04
           151,	8.99939300e-01,	1.20801839e-03,	1.00000000e+00,	             0,	7.69145681e-07,	3.55745224e-04
           152,	8.99974815e-01,	1.20783277e-03,	1.00000000e+00,	             0,	1.85623902e-07,	3.25729666e-04
           153,	8.99980047e-01,	1.20772154e-03,	1.00000000e+00,	             0,	1.11231706e-07,	3.20913489e-04
           154,	8.99984008e-01,	1.20762883e-03,	1.00000000e+00,	             0,	9.27121577e-08,	3.17496637e-04
           155,	8.99985820e-01,	1.20754791e-03,	1.00000000e+00,	             0,	8.09199043e-08,	3.15901580e-04
           156,	8.99986992e-01,	1.20747171e-03,	1.00000000e+00,	             0,	7.61965938e-08,	3.14931941e-04
           157,	8.99987606e-01,	1.20739836e-03,	1.00000000e+00,	             0,	7.33506157e-08,	3.14489134e-04
           158,	8.99988135e-01,	1.20732711e-03,	1.00000000e+00,	             0,	7.12495086e-08,	3.14081715e-04
           159,	8.99988506e-01,	1.20725778e-03,	1.00000000e+00,	             0,	6.93320389e-08,	3.13725225e-04
           160,	8.99989139e-01,	1.20719186e-03,	1.00000000e+00,	             0,	6.59199824e-08,	3.13229722e-04
           161,	8.99989720e-01,	1.20713069e-03,	1.00000000e+00,	             0,	6.11642638e-08,	3.12570456e-04
           162,	8.99990065e-01,	1.20707132e-03,	1.00000000e+00,	             0,	5.93745142e-08,	3.12051542e-04
           163,	8.99990539e-01,	1.20701437e-03,	1.00000000e+00,	             0,	5.69484136e-08,	3.11734029e-04
           164,	8.99990937e-01,	1.20695989e-03,	1.00000000e+00,	             0,	5.44753532e-08,	3.11229228e-04
           165,	8.99991136e-01,	1.20690660e-03,	1.00000000e+00,	             0,	5.32964382e-08,	3.10873851e-04
           166,	8.99991505e-01,	1.20685522e-03,	1.00000000e+00,	             0,	5.13733739e-08,	3.10583185e-04
           167,	8.99991761e-01,	1.20680604e-03,	1.00000000e+00,	             0,	4.91854397e-08,	3.10011277e-04
           168,	8.99992060e-01,	1.20675816e-03,	1.00000000e+00,	             0,	4.78841361e-08,	3.09642333e-04
           169,	8.99992298e-01,	1.20671209e-03,	1.00000000e+00,	             0,	4.60657374e-08,	3.09330841e-04
           170,	8.99992617e-01,	1.20666701e-03,	1.00000000e+00,	             0,	4.50773322e-08,	3.08724259e-04
           171,	8.99992962e-01,	1.20662375e-03,	1.00000000e+00,	             0,	4.32577138e-08,	3.08480361e-04
           172,	8.99993085e-01,	1.20658101e-03,	1.00000000e+00,	             0,	4.27434235e-08,	3.08215504e-04
           173,	8.99993191e-01,	1.20653901e-03,	1.00000000e+00,	             0,	4.20054815e-08,	3.07649491e-04
           174,	8.99993202e-01,	1.20649805e-03,	1.00000000e+00,	             0,	4.09570192e-08,	3.07723997e-04
           175,	8.99993347e-01,	1.20645627e-03,	1.00000000e+00,	             0,	4.17809561e-08,	3.07109250e-04
           176,	8.99993414e-01,	1.20641544e-03,	1.00000000e+00,	             0,	4.08285756e-08,	3.06348466e-04
           177,	8.99993344e-01,	1.20637559e-03,	1.00000000e+00,	             0,	3.98500870e-08,	3.06631145e-04
           178,	8.99993413e-01,	1.20633377e-03,	1.00000000e+00,	             0,	4.18178377e-08,	3.05714060e-04
           179,	8.99993432e-01,	1.20629269e-03,	1.00000000e+00,	             0,	4.10761050e-08,	3.05093952e-04
           180,	8.99993517e-01,	1.20625354e-03,	1.00000000e+00,	             0,	3.91564411e-08,	3.05279270e-04
           181,	8.99993744e-01,	1.20621412e-03,	1.00000000e+00,	             0,	3.94178613e-08,	3.04830230e-04
           182,	8.99993950e-01,	1.20617669e-03,	1.00000000e+00,	             0,	3.74309476e-08,	3.04651134e-04
           183,	8.99993859e-01,	1.20614004e-03,	1.00000000e+00,	             0,	3.66468841e-08,	3.05164469e-04
           184,	8.99994091e-01,	1.20610301e-03,	1.00000000e+00,	             0,	3.70343813e-08,	3.04792999e-04
           185,	8.99994324e-01,	1.20606837e-03,	1.00000000e+00,	             0,	3.46412193e-08,	3.04640283e-04
           186,	8.99994327e-01,	1.20603472e-03,	1.00000000e+00,	             0,	3.36489280e-08,	3.04714155e-04
           187,	8.99994325e-01,	1.20600117e-03,	1.00000000e+00,	             0,	3.35469346e-08,	3.05116499e-04
           188,	8.99994271e-01,	1.20596717e-03,	1.00000000e+00,	             0,	3.40014562e-08,	3.05569029e-04
           189,	8.99994186e-01,	1.20593280e-03,	1.00000000e+00,	             0,	3.43723468e-08,	3.06024714e-04
           190,	8.99994014e-01,	1.20589755e-03,	1.00000000e+00,	             0,	3.52513207e-08,	3.06511016e-04
           191,	8.99994064e-01,	1.20586159e-03,	1.00000000e+00,	             0,	3.59560166e-08,	3.06762902e-04
           192,	8.99994005e-01,	1.20582556e-03,	1.00000000e+00,	             0,	3.60303007e-08,	3.07071741e-04
           193,	8.99993956e-01,	1.20578930e-03,	1.00000000e+00,	             0,	3.62627490e-08,	3.07376065e-04
           194,	8.99993941e-01,	1.20575263e-03,	1.00000000e+00,	             0,	3.66628413e-08,	3.07577821e-04
           195,	8.99993815e-01,	1.20571522e-03,	1.00000000e+00,	             0,	3.74125188e-08,	3.07923338e-04
           196,	8.99993511e-01,	1.20567653e-03,	1.00000000e+00,	             0,	3.86932979e-08,	3.08321379e-04
           197,	8.99993172e-01,	1.20563571e-03,	1.00000000e+00,	             0,	4.08135712e-08,	3.08768148e-04
           198,	8.99992919e-01,	1.20559352e-03,	1.00000000e+00,	             0,	4.21909336e-08,	3.09120771e-04
           199,	8.99992643e-01,	1.20554935e-03,	1.00000000e+00,	             0,	4.41740958e-08,	3.09472533e-04
